title,date,full_text,link
TI Expands Portfolio with Radiation-Hardened/Tolerant Plastic Packages for New to Deep Space Missions,"November 28, 2022","Texas Instruments (TI) announced an expansion in its portfolio of space-grade analog semiconductor products in highly reliable plastic packages for a diverse range of missions.
",https://www.microwavejournal.com/articles/39269-ti-expands-portfolio-with-radiation-hardened-tolerant-plastic-packages-for-new-to-deep-space-missions
New Yorker Electronics Features Mission-Critical Wirewound and Metal Film Resistors,"November 28, 2022","New Yorker Electronics, distributor for Vishay Dale, is featuring two mission-critical products from its military/aerospace parts division: Vishay’s -40 dB MIL-PRF-55182 ERC and MIL-PRF-39007 RWR.",https://www.microwavejournal.com/articles/39266-new-yorker-electronics-features-mission-critical-wirewound-and-metal-film-resistors
Space Edge Computing Boosted by Teledyne e2v’s new 8 GB DDR4 Memory ,"November 28, 2022","Teledyne e2v announced the introduction of an 8 GB Space DDR4 memory as part of its edge computing solutions for space. 
",https://www.microwavejournal.com/articles/39260-space-edge-computing-boosted-by-teledyne-e2vs-new-8-gb-ddr4-memory
Remarkable Direct Conversion Microwave RF Sampler Works Up to Beyond 35 GHz,"November 28, 2022","Teledyne e2v previewed the future availability of its EV10AS940 the latest advanced 10-bit broadband data converter. 
",https://www.microwavejournal.com/articles/39259-remarkable-direct-conversion-microwave-rf-sampler-works-up-to-beyond-35-ghz
Impact of Next-Generation Satellite Technologies Next Hot Topic at Rohde & Schwarz Satellite Industry Days,"November 23, 2022",Rohde & Schwarz Satellite Industry Day series part 3 includes a panel of industry experts focused on the impact of next-generation satellite technologies. Participants can meet in virtual reality with industry partners and leading experts at the event.,https://www.microwavejournal.com/articles/39255-impact-of-next-generation-satellite-technologies-next-hot-topic-at-rohde-and-schwarz-satellite-industry-days
CAES President and CEO Mike Kahn Appointed to AIA Executive Committee ,"November 21, 2022",CAES announced the Aerospace Industries Association (AIA) has elected CAES President and CEO Mike Kahn to its Board of Governors Executive Committee.,https://www.microwavejournal.com/articles/39236-caes-president-and-ceo-mike-kahn-appointed-to-aia-executive-committee
Royal Norwegian Air Force Selects Lockheed Martin's TPY-4 Radar for Homeland Defense,"November 21, 2022",The Royal Norwegian Air Force selected the Lockheed Martin TPY-4 next generation ground-based air surveillance radar to enhance the country’s long range surveillance capability.,https://www.microwavejournal.com/articles/39232-royal-norwegian-air-force-selects-lockheed-martins-tpy-4-radar-for-homeland-defense
MegaPhase Achieves Gold-Standard AS9100 Aerospace Certification,"November 15, 2022","MegaPhase has achieved AS9100 certification, the gold standard in aerospace industry suppliers.",https://www.microwavejournal.com/articles/39212-megaphase-achieves-gold-standard-as9100-aerospace-certification
Q-Tech’s MCXO Crystal Oscillators Push SWaP Advances Over OCXOs,"November 15, 2022","Q-Tech Corporation announced the introduction of its QT2020 Series of microcomputer compensated crystal oscillators.
",https://www.microwavejournal.com/articles/39209-q-techs-mcxo-crystal-oscillators-push-swap-advances-over-ocxos
QuadSAT Productises its Drone-Based Antenna Testing Solution ,"November 15, 2022","QuadSAT has launched a productised version of its ground-breaking drone-based antenna test and verification system. 
",https://www.microwavejournal.com/articles/39207-quadsat-productises-its-drone-based-antenna-testing-solution
Apple Invests $450M in Globalstar for Emergency SOS via Satellite for iPhone 14,"November 14, 2022",Apple announced a $450 million investment to Globalstar for critical infrastructure that supports Emergency SOS via satellite for iPhone 14 models. ,https://www.microwavejournal.com/articles/39197-apple-invests-450m-in-globalstar-for-emergency-sos-via-satellite-for-iphone-14
Online Spotlight: Defining SDRs for Critical Military Missions,"November 14, 2022","General Atomics Aeronautical Systems, Inc., SES and Hughes Network Systems worked together to successfully demonstrate multi-orbit satcom using a GA-ASI-supplied MQ-9B SkyGuardian® Remotely Piloted Aircraft.
",https://www.microwavejournal.com/articles/39175-defining-sdrs-for-critical-military-missions
"GA-ASI, SES and Hughes Demonstrate Next-Gen Satcom with MQ-9B SkyGuardian","November 11, 2022",Arralis announced the launch of their new Ka-Band phased array beam steering antenna at Space Tech Expo Europe.,https://www.microwavejournal.com/articles/39190-ga-asi-ses-and-hughes-demonstrate-next-gen-satcom-with-mq-9b-skyguardian
Arralis to Launch New Beam Steering Antenna at Space Tech Expo Europe,"November 10, 2022","Gilat Satellite Networks Ltd. announced that it has entered into a multi-year, multimillion-dollar strategic framework agreement with a world-leading unmanned aerial vehicles (UAV) manufacturer.",https://www.microwavejournal.com/articles/39168-arralis-to-launch-new-beam-steering-antenna-at-space-tech-expo-europe
World-Leading UAV Manufacturer Selects Gilat for Strategic Agreement for UAV Terminals,"November 10, 2022",Check out the new podcast series: BS on Aerospace and Defense - Listen Now!,https://www.microwavejournal.com/articles/39167-world-leading-uav-manufacturer-selects-gilat-for-strategic-agreement-for-uav-terminals
New Podcast: BS on Aerospace and Defense,"November 8, 2022",Northrop Grumman’s MESA sensor has been installed on an E-7 Wedgetail Mk1 AEW&C aircraft for the U.K.’s Royal Air Force. ,https://www.microwavejournal.com/articles/39157-new-podcast-bs-on-aerospace-and-defense
First Northrop Grumman MESA Sensor Installed for Royal Air Force E-7 Wedgetail Fleet,"November 7, 2022","AOC 2022 took place in Washington DC last week and was successful in gathering more than 2,600 EMSO professionals with a program focused around the ""EMSO Playbook"" theme. Read this summary of the event.",https://www.microwavejournal.com/articles/39144-first-northrop-grumman-mesa-sensor-installed-for-royal-air-force-e-7-wedgetail-fleet
AOC 2022: EMSO Playbook,"November 4, 2022","Frontier Precision will be working closely with Synspective in bringing to North America, as part of global market expansion, the unique data sets leveraging its SAR constellation and unique solution.",https://www.microwavejournal.com/articles/39140-aoc-2022-emso-playbook
Frontier Precision and Synspective Partner on SAR Satellite-Based Geospatial Solution in North America,"November 4, 2022",N/A,https://www.microwavejournal.com/articles/39133-frontier-precision-and-synspective-partner-on-sar-satellite-based-geospatial-solution-in-north-america
Qorvo® Receives Raytheon Technologies' Premier Award and BAE Systems' Silver Tier Supplier Award,"November 1, 2022","Qorvo® announced recognition by Raytheon Technologies with their Premier Award for performance and overall excellence in technology & innovation and collaboration and by BAE Systems, Inc.’s electronic systems sector with a Silver Tier Award for exceptional performance and contributions to supply chain success.",https://www.microwavejournal.com/articles/39107-qorvo-receives-raytheon-technologies-premier-award-and-bae-systems-silver-tier-supplier-award
Elbit Systems Awarded a $25M Contract to Supply Communications Systems to Finland,"November 1, 2022",Elbit Systems Ltd. announced that that it was awarded a contract valued at approximately $25 million from the Finnish Ministry of Defence to supply radio communications systems to the Finnish Army. ,https://www.microwavejournal.com/articles/39101-elbit-systems-awarded-a-25m-contract-to-supply-communications-systems-to-finland
U.S. Army’s Q-53 Multi-Mission Radar Demonstrates Counter-UAS Mission,"October 28, 2022","The U.S. Army’s AN/TPQ-53 (Q-53) Multi-Mission Radar, developed by Lockheed Martin, successfully integrated with an Army command and control system and provided tracking data to launch a counter unmanned aerial system defeat system in Yuma, Ariz.
",https://www.microwavejournal.com/articles/39091-us-armys-q-53-multi-mission-radar-demonstrates-counter-uas-mission
ThinKom Passes 30M Hours of Operational Time for Ku3030 Phased Array Satellite Antennas,"October 26, 2022","ThinKom Solutions, Inc. announced its flagship ThinAir® Ku3030 antenna—branded as 2Ku by Intelsat—has logged more than 30 million hours of operational time on commercial aircraft. 
",https://www.microwavejournal.com/articles/39076-thinkom-passes-30m-hours-of-operational-time-for-ku3030-phased-array-satellite-antennas
RADX Announces Trifecta-GPU PXIe/CPCIe Modules,"October 26, 2022","RADX® Technologies, Inc. announced the Trifecta-GPU™ Family of COTS PXIe/CPCIe GPU Modules.
",https://www.microwavejournal.com/articles/39070-radx-announces-trifecta-gpu-pxie-cpcie-modules
Mercury’s New EW Combat Training Pod Available for Order Following Successful Flight Testing,"October 25, 2022","Mercury Systems, Inc. announced that its new mPOD, a rapidly reprogrammable electronic attack (EA) training system designed to train pilots using realistic, near-peer jamming capabilities, has successfully completed initial flight testing and is available for order.",https://www.microwavejournal.com/articles/39058-mercurys-new-ew-combat-training-pod-available-for-order-following-successful-flight-testing
Frequency Matters ADI Interview: Phased Array Trends and Solutions,"October 24, 2022","John Wise, Product Line Manager for Beamformer IC's at Analog Devices, talks with Pat Hindle, Media Director for Microwave Journal, about the latest trends in phased arrays and the new product solutions ADI is releasing to the market.",https://www.microwavejournal.com/articles/39055-frequency-matters-adi-interview-phased-array-trends-and-solutions
Gilat Awarded Over $10M to Power IFC Applications of Tier-1 Global Aerospace System Integrator,"October 24, 2022",Gilat Satellite Networks Ltd. announced the receipt of more than $10M in orders for transceivers to power the IFC applications of a Tier-1 global aerospace system integrator.,https://www.microwavejournal.com/articles/39049-gilat-awarded-over-10m-to-power-ifc-applications-of-tier-1-global-aerospace-system-integrator
Air Force Confirms B-21 Bomber to be Unveiled December 2,"October 21, 2022","The U.S. Air Force confirmed October 20 it plans to reveal the B-21 Raider December 2 during an unveiling ceremony hosted and sponsored by Northrop Grumman Corporation at its production facilities in Palmdale, Calif.",https://www.microwavejournal.com/articles/39044-air-force-confirms-b-21-bomber-to-be-unveiled-december-2
